verbs,traitq,ratings,questionnarie,q_id,verb_id,negative_flag,pca_cat,traitq_id,pca_cat_id_q
接さない,軽率な-慎重な,2,責任感のある-責任感のない,5,33,1,approachableness,traitq09,cat3
接さない,非社交的な-社交的な,-3,責任感のある-責任感のない,5,33,1,approachableness,traitq07,cat2
接さない,心の広い-心の狭い,2,軽率な-慎重な,6,33,1,approachableness,traitq06,cat1
接さない,感じの悪い-感じの良い,-2,軽率な-慎重な,6,33,1,approachableness,traitq14,cat1
接さない,積極的な-消極的な,3,軽率な-慎重な,6,33,1,approachableness,traitq01,cat2
接さない,責任感のある-責任感のない,2,軽率な-慎重な,6,33,1,approachableness,traitq08,cat3
接さない,軽率な-慎重な,2,軽率な-慎重な,6,33,1,approachableness,traitq09,cat3
接さない,非社交的な-社交的な,-3,軽率な-慎重な,6,33,1,approachableness,traitq07,cat2
対応しない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,34,1,approachableness,traitq06,cat1
対応しない,感じの悪い-感じの良い,-2,感じの悪い-感じの良い,1,34,1,approachableness,traitq14,cat1
対応しない,積極的な-消極的な,2,感じの悪い-感じの良い,1,34,1,approachableness,traitq01,cat2
対応しない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,34,1,approachableness,traitq08,cat3
対応しない,軽率な-慎重な,-2,感じの悪い-感じの良い,1,34,1,approachableness,traitq09,cat3
対応しない,非社交的な-社交的な,-2,感じの悪い-感じの良い,1,34,1,approachableness,traitq07,cat2
対応しない,心の広い-心の狭い,2,心の広い-心の狭い,2,34,1,approachableness,traitq06,cat1
対応しない,感じの悪い-感じの良い,-2,心の広い-心の狭い,2,34,1,approachableness,traitq14,cat1
対応しない,積極的な-消極的な,2,心の広い-心の狭い,2,34,1,approachableness,traitq01,cat2
対応しない,責任感のある-責任感のない,2,心の広い-心の狭い,2,34,1,approachableness,traitq08,cat3
対応しない,軽率な-慎重な,-2,心の広い-心の狭い,2,34,1,approachableness,traitq09,cat3
対応しない,非社交的な-社交的な,-2,心の広い-心の狭い,2,34,1,approachableness,traitq07,cat2
対応しない,心の広い-心の狭い,2,非社交的な-社交的な,3,34,1,approachableness,traitq06,cat1
対応しない,感じの悪い-感じの良い,-2,非社交的な-社交的な,3,34,1,approachableness,traitq14,cat1
対応しない,積極的な-消極的な,2,非社交的な-社交的な,3,34,1,approachableness,traitq01,cat2
対応しない,責任感のある-責任感のない,2,非社交的な-社交的な,3,34,1,approachableness,traitq08,cat3
対応しない,軽率な-慎重な,-2,非社交的な-社交的な,3,34,1,approachableness,traitq09,cat3
対応しない,非社交的な-社交的な,-2,非社交的な-社交的な,3,34,1,approachableness,traitq07,cat2
対応しない,心の広い-心の狭い,2,積極的な-消極的な,4,34,1,approachableness,traitq06,cat1
対応しない,感じの悪い-感じの良い,-2,積極的な-消極的な,4,34,1,approachableness,traitq14,cat1
対応しない,積極的な-消極的な,2,積極的な-消極的な,4,34,1,approachableness,traitq01,cat2
対応しない,責任感のある-責任感のない,2,積極的な-消極的な,4,34,1,approachableness,traitq08,cat3
対応しない,軽率な-慎重な,-2,積極的な-消極的な,4,34,1,approachableness,traitq09,cat3
対応しない,非社交的な-社交的な,-2,積極的な-消極的な,4,34,1,approachableness,traitq07,cat2
対応しない,心の広い-心の狭い,2,責任感のある-責任感のない,5,34,1,approachableness,traitq06,cat1
対応しない,感じの悪い-感じの良い,-2,責任感のある-責任感のない,5,34,1,approachableness,traitq14,cat1
対応しない,積極的な-消極的な,2,責任感のある-責任感のない,5,34,1,approachableness,traitq01,cat2
対応しない,責任感のある-責任感のない,2,責任感のある-責任感のない,5,34,1,approachableness,traitq08,cat3
対応しない,軽率な-慎重な,-2,責任感のある-責任感のない,5,34,1,approachableness,traitq09,cat3
対応しない,非社交的な-社交的な,-2,責任感のある-責任感のない,5,34,1,approachableness,traitq07,cat2
対応しない,心の広い-心の狭い,2,軽率な-慎重な,6,34,1,approachableness,traitq06,cat1
対応しない,感じの悪い-感じの良い,-2,軽率な-慎重な,6,34,1,approachableness,traitq14,cat1
対応しない,積極的な-消極的な,2,軽率な-慎重な,6,34,1,approachableness,traitq01,cat2
対応しない,責任感のある-責任感のない,2,軽率な-慎重な,6,34,1,approachableness,traitq08,cat3
対応しない,軽率な-慎重な,-2,軽率な-慎重な,6,34,1,approachableness,traitq09,cat3
対応しない,非社交的な-社交的な,-2,軽率な-慎重な,6,34,1,approachableness,traitq07,cat2
断らない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,35,1,approachableness,traitq06,cat1
断らない,感じの悪い-感じの良い,2,感じの悪い-感じの良い,1,35,1,approachableness,traitq14,cat1
断らない,積極的な-消極的な,1,感じの悪い-感じの良い,1,35,1,approachableness,traitq01,cat2
断らない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,35,1,approachableness,traitq08,cat3
断らない,軽率な-慎重な,-2,感じの悪い-感じの良い,1,35,1,approachableness,traitq09,cat3
断らない,非社交的な-社交的な,1,感じの悪い-感じの良い,1,35,1,approachableness,traitq07,cat2
断らない,心の広い-心の狭い,2,心の広い-心の狭い,2,35,1,approachableness,traitq06,cat1
断らない,感じの悪い-感じの良い,2,心の広い-心の狭い,2,35,1,approachableness,traitq14,cat1
断らない,積極的な-消極的な,1,心の広い-心の狭い,2,35,1,approachableness,traitq01,cat2
断らない,責任感のある-責任感のない,2,心の広い-心の狭い,2,35,1,approachableness,traitq08,cat3
断らない,軽率な-慎重な,-2,心の広い-心の狭い,2,35,1,approachableness,traitq09,cat3
断らない,非社交的な-社交的な,1,心の広い-心の狭い,2,35,1,approachableness,traitq07,cat2
断らない,心の広い-心の狭い,2,非社交的な-社交的な,3,35,1,approachableness,traitq06,cat1
断らない,感じの悪い-感じの良い,2,非社交的な-社交的な,3,35,1,approachableness,traitq14,cat1
断らない,積極的な-消極的な,1,非社交的な-社交的な,3,35,1,approachableness,traitq01,cat2
断らない,責任感のある-責任感のない,2,非社交的な-社交的な,3,35,1,approachableness,traitq08,cat3
断らない,軽率な-慎重な,-2,非社交的な-社交的な,3,35,1,approachableness,traitq09,cat3
断らない,非社交的な-社交的な,1,非社交的な-社交的な,3,35,1,approachableness,traitq07,cat2
断らない,心の広い-心の狭い,2,積極的な-消極的な,4,35,1,approachableness,traitq06,cat1
断らない,感じの悪い-感じの良い,2,積極的な-消極的な,4,35,1,approachableness,traitq14,cat1
断らない,積極的な-消極的な,1,積極的な-消極的な,4,35,1,approachableness,traitq01,cat2
断らない,責任感のある-責任感のない,2,積極的な-消極的な,4,35,1,approachableness,traitq08,cat3
断らない,軽率な-慎重な,-2,積極的な-消極的な,4,35,1,approachableness,traitq09,cat3
断らない,非社交的な-社交的な,1,積極的な-消極的な,4,35,1,approachableness,traitq07,cat2
断らない,心の広い-心の狭い,2,責任感のある-責任感のない,5,35,1,approachableness,traitq06,cat1
断らない,感じの悪い-感じの良い,2,責任感のある-責任感のない,5,35,1,approachableness,traitq14,cat1
断らない,積極的な-消極的な,1,責任感のある-責任感のない,5,35,1,approachableness,traitq01,cat2
断らない,責任感のある-責任感のない,2,責任感のある-責任感のない,5,35,1,approachableness,traitq08,cat3
断らない,軽率な-慎重な,-2,責任感のある-責任感のない,5,35,1,approachableness,traitq09,cat3
断らない,非社交的な-社交的な,1,責任感のある-責任感のない,5,35,1,approachableness,traitq07,cat2
断らない,心の広い-心の狭い,2,軽率な-慎重な,6,35,1,approachableness,traitq06,cat1
断らない,感じの悪い-感じの良い,2,軽率な-慎重な,6,35,1,approachableness,traitq14,cat1
断らない,積極的な-消極的な,1,軽率な-慎重な,6,35,1,approachableness,traitq01,cat2
断らない,責任感のある-責任感のない,2,軽率な-慎重な,6,35,1,approachableness,traitq08,cat3
断らない,軽率な-慎重な,-2,軽率な-慎重な,6,35,1,approachableness,traitq09,cat3
断らない,非社交的な-社交的な,1,軽率な-慎重な,6,35,1,approachableness,traitq07,cat2
聞かない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,36,1,approachableness,traitq06,cat1
聞かない,感じの悪い-感じの良い,-3,感じの悪い-感じの良い,1,36,1,approachableness,traitq14,cat1
聞かない,積極的な-消極的な,2,感じの悪い-感じの良い,1,36,1,approachableness,traitq01,cat2
聞かない,責任感のある-責任感のない,-2,感じの悪い-感じの良い,1,36,1,approachableness,traitq08,cat3
聞かない,軽率な-慎重な,-1,感じの悪い-感じの良い,1,36,1,approachableness,traitq09,cat3
聞かない,非社交的な-社交的な,-2,感じの悪い-感じの良い,1,36,1,approachableness,traitq07,cat2
聞かない,心の広い-心の狭い,2,心の広い-心の狭い,2,36,1,approachableness,traitq06,cat1
聞かない,感じの悪い-感じの良い,-3,心の広い-心の狭い,2,36,1,approachableness,traitq14,cat1
聞かない,積極的な-消極的な,2,心の広い-心の狭い,2,36,1,approachableness,traitq01,cat2
聞かない,責任感のある-責任感のない,-2,心の広い-心の狭い,2,36,1,approachableness,traitq08,cat3
聞かない,軽率な-慎重な,-1,心の広い-心の狭い,2,36,1,approachableness,traitq09,cat3
聞かない,非社交的な-社交的な,-2,心の広い-心の狭い,2,36,1,approachableness,traitq07,cat2
聞かない,心の広い-心の狭い,2,非社交的な-社交的な,3,36,1,approachableness,traitq06,cat1
聞かない,感じの悪い-感じの良い,-3,非社交的な-社交的な,3,36,1,approachableness,traitq14,cat1
聞かない,積極的な-消極的な,2,非社交的な-社交的な,3,36,1,approachableness,traitq01,cat2
聞かない,責任感のある-責任感のない,-2,非社交的な-社交的な,3,36,1,approachableness,traitq08,cat3
聞かない,軽率な-慎重な,-1,非社交的な-社交的な,3,36,1,approachableness,traitq09,cat3
聞かない,非社交的な-社交的な,-2,非社交的な-社交的な,3,36,1,approachableness,traitq07,cat2
聞かない,心の広い-心の狭い,2,積極的な-消極的な,4,36,1,approachableness,traitq06,cat1
聞かない,感じの悪い-感じの良い,-3,積極的な-消極的な,4,36,1,approachableness,traitq14,cat1
聞かない,積極的な-消極的な,2,積極的な-消極的な,4,36,1,approachableness,traitq01,cat2
聞かない,責任感のある-責任感のない,-2,積極的な-消極的な,4,36,1,approachableness,traitq08,cat3
聞かない,軽率な-慎重な,-1,積極的な-消極的な,4,36,1,approachableness,traitq09,cat3
聞かない,非社交的な-社交的な,-2,積極的な-消極的な,4,36,1,approachableness,traitq07,cat2
聞かない,心の広い-心の狭い,2,責任感のある-責任感のない,5,36,1,approachableness,traitq06,cat1
聞かない,感じの悪い-感じの良い,-3,責任感のある-責任感のない,5,36,1,approachableness,traitq14,cat1
聞かない,積極的な-消極的な,2,責任感のある-責任感のない,5,36,1,approachableness,traitq01,cat2
聞かない,責任感のある-責任感のない,-2,責任感のある-責任感のない,5,36,1,approachableness,traitq08,cat3
聞かない,軽率な-慎重な,-1,責任感のある-責任感のない,5,36,1,approachableness,traitq09,cat3
聞かない,非社交的な-社交的な,-2,責任感のある-責任感のない,5,36,1,approachableness,traitq07,cat2
聞かない,心の広い-心の狭い,2,軽率な-慎重な,6,36,1,approachableness,traitq06,cat1
聞かない,感じの悪い-感じの良い,-3,軽率な-慎重な,6,36,1,approachableness,traitq14,cat1
聞かない,積極的な-消極的な,2,軽率な-慎重な,6,36,1,approachableness,traitq01,cat2
聞かない,責任感のある-責任感のない,-2,軽率な-慎重な,6,36,1,approachableness,traitq08,cat3
聞かない,軽率な-慎重な,-1,軽率な-慎重な,6,36,1,approachableness,traitq09,cat3
聞かない,非社交的な-社交的な,-2,軽率な-慎重な,6,36,1,approachableness,traitq07,cat2
頼まない,心の広い-心の狭い,3,感じの悪い-感じの良い,1,37,1,approachableness,traitq06,cat1
頼まない,感じの悪い-感じの良い,-1,感じの悪い-感じの良い,1,37,1,approachableness,traitq14,cat1
頼まない,積極的な-消極的な,2,感じの悪い-感じの良い,1,37,1,approachableness,traitq01,cat2
頼まない,責任感のある-責任感のない,-2,感じの悪い-感じの良い,1,37,1,approachableness,traitq08,cat3
頼まない,軽率な-慎重な,1,感じの悪い-感じの良い,1,37,1,approachableness,traitq09,cat3
頼まない,非社交的な-社交的な,-3,感じの悪い-感じの良い,1,37,1,approachableness,traitq07,cat2
頼まない,心の広い-心の狭い,3,心の広い-心の狭い,2,37,1,approachableness,traitq06,cat1
頼まない,感じの悪い-感じの良い,-1,心の広い-心の狭い,2,37,1,approachableness,traitq14,cat1
頼まない,積極的な-消極的な,2,心の広い-心の狭い,2,37,1,approachableness,traitq01,cat2
頼まない,責任感のある-責任感のない,-2,心の広い-心の狭い,2,37,1,approachableness,traitq08,cat3
頼まない,軽率な-慎重な,1,心の広い-心の狭い,2,37,1,approachableness,traitq09,cat3
頼まない,非社交的な-社交的な,-3,心の広い-心の狭い,2,37,1,approachableness,traitq07,cat2
頼まない,心の広い-心の狭い,3,非社交的な-社交的な,3,37,1,approachableness,traitq06,cat1
頼まない,感じの悪い-感じの良い,-1,非社交的な-社交的な,3,37,1,approachableness,traitq14,cat1
頼まない,積極的な-消極的な,2,非社交的な-社交的な,3,37,1,approachableness,traitq01,cat2
頼まない,責任感のある-責任感のない,-2,非社交的な-社交的な,3,37,1,approachableness,traitq08,cat3
頼まない,軽率な-慎重な,1,非社交的な-社交的な,3,37,1,approachableness,traitq09,cat3
頼まない,非社交的な-社交的な,-3,非社交的な-社交的な,3,37,1,approachableness,traitq07,cat2
頼まない,心の広い-心の狭い,3,積極的な-消極的な,4,37,1,approachableness,traitq06,cat1
頼まない,感じの悪い-感じの良い,-1,積極的な-消極的な,4,37,1,approachableness,traitq14,cat1
頼まない,積極的な-消極的な,2,積極的な-消極的な,4,37,1,approachableness,traitq01,cat2
頼まない,責任感のある-責任感のない,-2,積極的な-消極的な,4,37,1,approachableness,traitq08,cat3
頼まない,軽率な-慎重な,1,積極的な-消極的な,4,37,1,approachableness,traitq09,cat3
頼まない,非社交的な-社交的な,-3,積極的な-消極的な,4,37,1,approachableness,traitq07,cat2
頼まない,心の広い-心の狭い,3,責任感のある-責任感のない,5,37,1,approachableness,traitq06,cat1
頼まない,感じの悪い-感じの良い,-1,責任感のある-責任感のない,5,37,1,approachableness,traitq14,cat1
頼まない,積極的な-消極的な,2,責任感のある-責任感のない,5,37,1,approachableness,traitq01,cat2
頼まない,責任感のある-責任感のない,-2,責任感のある-責任感のない,5,37,1,approachableness,traitq08,cat3
頼まない,軽率な-慎重な,1,責任感のある-責任感のない,5,37,1,approachableness,traitq09,cat3
頼まない,非社交的な-社交的な,-3,責任感のある-責任感のない,5,37,1,approachableness,traitq07,cat2
頼まない,心の広い-心の狭い,3,軽率な-慎重な,6,37,1,approachableness,traitq06,cat1
頼まない,感じの悪い-感じの良い,-1,軽率な-慎重な,6,37,1,approachableness,traitq14,cat1
頼まない,積極的な-消極的な,2,軽率な-慎重な,6,37,1,approachableness,traitq01,cat2
頼まない,責任感のある-責任感のない,-2,軽率な-慎重な,6,37,1,approachableness,traitq08,cat3
頼まない,軽率な-慎重な,1,軽率な-慎重な,6,37,1,approachableness,traitq09,cat3
頼まない,非社交的な-社交的な,-3,軽率な-慎重な,6,37,1,approachableness,traitq07,cat2
心配しない,心の広い-心の狭い,0,感じの悪い-感じの良い,1,38,1,approachableness,traitq06,cat1
心配しない,感じの悪い-感じの良い,-2,感じの悪い-感じの良い,1,38,1,approachableness,traitq14,cat1
心配しない,積極的な-消極的な,2,感じの悪い-感じの良い,1,38,1,approachableness,traitq01,cat2
心配しない,責任感のある-責任感のない,3,感じの悪い-感じの良い,1,38,1,approachableness,traitq08,cat3
心配しない,軽率な-慎重な,-3,感じの悪い-感じの良い,1,38,1,approachableness,traitq09,cat3
心配しない,非社交的な-社交的な,-1,感じの悪い-感じの良い,1,38,1,approachableness,traitq07,cat2
心配しない,心の広い-心の狭い,0,心の広い-心の狭い,2,38,1,approachableness,traitq06,cat1
心配しない,感じの悪い-感じの良い,-2,心の広い-心の狭い,2,38,1,approachableness,traitq14,cat1
心配しない,積極的な-消極的な,2,心の広い-心の狭い,2,38,1,approachableness,traitq01,cat2
心配しない,責任感のある-責任感のない,3,心の広い-心の狭い,2,38,1,approachableness,traitq08,cat3
心配しない,軽率な-慎重な,-3,心の広い-心の狭い,2,38,1,approachableness,traitq09,cat3
心配しない,非社交的な-社交的な,-1,心の広い-心の狭い,2,38,1,approachableness,traitq07,cat2
心配しない,心の広い-心の狭い,0,非社交的な-社交的な,3,38,1,approachableness,traitq06,cat1
心配しない,感じの悪い-感じの良い,-2,非社交的な-社交的な,3,38,1,approachableness,traitq14,cat1
心配しない,積極的な-消極的な,2,非社交的な-社交的な,3,38,1,approachableness,traitq01,cat2
心配しない,責任感のある-責任感のない,3,非社交的な-社交的な,3,38,1,approachableness,traitq08,cat3
心配しない,軽率な-慎重な,-3,非社交的な-社交的な,3,38,1,approachableness,traitq09,cat3
心配しない,非社交的な-社交的な,-1,非社交的な-社交的な,3,38,1,approachableness,traitq07,cat2
心配しない,心の広い-心の狭い,0,積極的な-消極的な,4,38,1,approachableness,traitq06,cat1
心配しない,感じの悪い-感じの良い,-2,積極的な-消極的な,4,38,1,approachableness,traitq14,cat1
心配しない,積極的な-消極的な,2,積極的な-消極的な,4,38,1,approachableness,traitq01,cat2
心配しない,責任感のある-責任感のない,3,積極的な-消極的な,4,38,1,approachableness,traitq08,cat3
心配しない,軽率な-慎重な,-3,積極的な-消極的な,4,38,1,approachableness,traitq09,cat3
心配しない,非社交的な-社交的な,-1,積極的な-消極的な,4,38,1,approachableness,traitq07,cat2
心配しない,心の広い-心の狭い,0,責任感のある-責任感のない,5,38,1,approachableness,traitq06,cat1
心配しない,感じの悪い-感じの良い,-2,責任感のある-責任感のない,5,38,1,approachableness,traitq14,cat1
心配しない,積極的な-消極的な,2,責任感のある-責任感のない,5,38,1,approachableness,traitq01,cat2
心配しない,責任感のある-責任感のない,3,責任感のある-責任感のない,5,38,1,approachableness,traitq08,cat3
心配しない,軽率な-慎重な,-3,責任感のある-責任感のない,5,38,1,approachableness,traitq09,cat3
心配しない,非社交的な-社交的な,-1,責任感のある-責任感のない,5,38,1,approachableness,traitq07,cat2
心配しない,心の広い-心の狭い,0,軽率な-慎重な,6,38,1,approachableness,traitq06,cat1
心配しない,感じの悪い-感じの良い,-2,軽率な-慎重な,6,38,1,approachableness,traitq14,cat1
心配しない,積極的な-消極的な,2,軽率な-慎重な,6,38,1,approachableness,traitq01,cat2
心配しない,責任感のある-責任感のない,3,軽率な-慎重な,6,38,1,approachableness,traitq08,cat3
心配しない,軽率な-慎重な,-3,軽率な-慎重な,6,38,1,approachableness,traitq09,cat3
心配しない,非社交的な-社交的な,-1,軽率な-慎重な,6,38,1,approachableness,traitq07,cat2
貸さない,心の広い-心の狭い,1,感じの悪い-感じの良い,1,39,1,approachableness,traitq06,cat1
貸さない,感じの悪い-感じの良い,-2,感じの悪い-感じの良い,1,39,1,approachableness,traitq14,cat1
貸さない,積極的な-消極的な,3,感じの悪い-感じの良い,1,39,1,approachableness,traitq01,cat2
貸さない,責任感のある-責任感のない,1,感じの悪い-感じの良い,1,39,1,approachableness,traitq08,cat3
貸さない,軽率な-慎重な,2,感じの悪い-感じの良い,1,39,1,approachableness,traitq09,cat3
貸さない,非社交的な-社交的な,-3,感じの悪い-感じの良い,1,39,1,approachableness,traitq07,cat2
貸さない,心の広い-心の狭い,1,心の広い-心の狭い,2,39,1,approachableness,traitq06,cat1
貸さない,感じの悪い-感じの良い,-2,心の広い-心の狭い,2,39,1,approachableness,traitq14,cat1
貸さない,積極的な-消極的な,3,心の広い-心の狭い,2,39,1,approachableness,traitq01,cat2
貸さない,責任感のある-責任感のない,1,心の広い-心の狭い,2,39,1,approachableness,traitq08,cat3
貸さない,軽率な-慎重な,2,心の広い-心の狭い,2,39,1,approachableness,traitq09,cat3
貸さない,非社交的な-社交的な,-3,心の広い-心の狭い,2,39,1,approachableness,traitq07,cat2
貸さない,心の広い-心の狭い,1,非社交的な-社交的な,3,39,1,approachableness,traitq06,cat1
貸さない,感じの悪い-感じの良い,-2,非社交的な-社交的な,3,39,1,approachableness,traitq14,cat1
貸さない,積極的な-消極的な,3,非社交的な-社交的な,3,39,1,approachableness,traitq01,cat2
貸さない,責任感のある-責任感のない,1,非社交的な-社交的な,3,39,1,approachableness,traitq08,cat3
貸さない,軽率な-慎重な,2,非社交的な-社交的な,3,39,1,approachableness,traitq09,cat3
貸さない,非社交的な-社交的な,-3,非社交的な-社交的な,3,39,1,approachableness,traitq07,cat2
貸さない,心の広い-心の狭い,1,積極的な-消極的な,4,39,1,approachableness,traitq06,cat1
貸さない,感じの悪い-感じの良い,-2,積極的な-消極的な,4,39,1,approachableness,traitq14,cat1
貸さない,積極的な-消極的な,3,積極的な-消極的な,4,39,1,approachableness,traitq01,cat2
貸さない,責任感のある-責任感のない,1,積極的な-消極的な,4,39,1,approachableness,traitq08,cat3
貸さない,軽率な-慎重な,2,積極的な-消極的な,4,39,1,approachableness,traitq09,cat3
貸さない,非社交的な-社交的な,-3,積極的な-消極的な,4,39,1,approachableness,traitq07,cat2
貸さない,心の広い-心の狭い,1,責任感のある-責任感のない,5,39,1,approachableness,traitq06,cat1
貸さない,感じの悪い-感じの良い,-2,責任感のある-責任感のない,5,39,1,approachableness,traitq14,cat1
貸さない,積極的な-消極的な,3,責任感のある-責任感のない,5,39,1,approachableness,traitq01,cat2
貸さない,責任感のある-責任感のない,1,責任感のある-責任感のない,5,39,1,approachableness,traitq08,cat3
貸さない,軽率な-慎重な,2,責任感のある-責任感のない,5,39,1,approachableness,traitq09,cat3
貸さない,非社交的な-社交的な,-3,責任感のある-責任感のない,5,39,1,approachableness,traitq07,cat2
貸さない,心の広い-心の狭い,1,軽率な-慎重な,6,39,1,approachableness,traitq06,cat1
貸さない,感じの悪い-感じの良い,-2,軽率な-慎重な,6,39,1,approachableness,traitq14,cat1
貸さない,積極的な-消極的な,3,軽率な-慎重な,6,39,1,approachableness,traitq01,cat2
貸さない,責任感のある-責任感のない,1,軽率な-慎重な,6,39,1,approachableness,traitq08,cat3
貸さない,軽率な-慎重な,2,軽率な-慎重な,6,39,1,approachableness,traitq09,cat3
貸さない,非社交的な-社交的な,-3,軽率な-慎重な,6,39,1,approachableness,traitq07,cat2
相談しない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,40,1,approachableness,traitq06,cat1
相談しない,感じの悪い-感じの良い,-2,感じの悪い-感じの良い,1,40,1,approachableness,traitq14,cat1
相談しない,積極的な-消極的な,2,感じの悪い-感じの良い,1,40,1,approachableness,traitq01,cat2
相談しない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,40,1,approachableness,traitq08,cat3
相談しない,軽率な-慎重な,-1,感じの悪い-感じの良い,1,40,1,approachableness,traitq09,cat3
相談しない,非社交的な-社交的な,-3,感じの悪い-感じの良い,1,40,1,approachableness,traitq07,cat2
相談しない,心の広い-心の狭い,2,心の広い-心の狭い,2,40,1,approachableness,traitq06,cat1
相談しない,感じの悪い-感じの良い,-2,心の広い-心の狭い,2,40,1,approachableness,traitq14,cat1
相談しない,積極的な-消極的な,2,心の広い-心の狭い,2,40,1,approachableness,traitq01,cat2
相談しない,責任感のある-責任感のない,2,心の広い-心の狭い,2,40,1,approachableness,traitq08,cat3
相談しない,軽率な-慎重な,-1,心の広い-心の狭い,2,40,1,approachableness,traitq09,cat3
相談しない,非社交的な-社交的な,-3,心の広い-心の狭い,2,40,1,approachableness,traitq07,cat2
相談しない,心の広い-心の狭い,2,非社交的な-社交的な,3,40,1,approachableness,traitq06,cat1
相談しない,感じの悪い-感じの良い,-2,非社交的な-社交的な,3,40,1,approachableness,traitq14,cat1
相談しない,積極的な-消極的な,2,非社交的な-社交的な,3,40,1,approachableness,traitq01,cat2
相談しない,責任感のある-責任感のない,2,非社交的な-社交的な,3,40,1,approachableness,traitq08,cat3
相談しない,軽率な-慎重な,-1,非社交的な-社交的な,3,40,1,approachableness,traitq09,cat3
相談しない,非社交的な-社交的な,-3,非社交的な-社交的な,3,40,1,approachableness,traitq07,cat2
相談しない,心の広い-心の狭い,2,積極的な-消極的な,4,40,1,approachableness,traitq06,cat1
相談しない,感じの悪い-感じの良い,-2,積極的な-消極的な,4,40,1,approachableness,traitq14,cat1
相談しない,積極的な-消極的な,2,積極的な-消極的な,4,40,1,approachableness,traitq01,cat2
相談しない,責任感のある-責任感のない,2,積極的な-消極的な,4,40,1,approachableness,traitq08,cat3
相談しない,軽率な-慎重な,-1,積極的な-消極的な,4,40,1,approachableness,traitq09,cat3
相談しない,非社交的な-社交的な,-3,積極的な-消極的な,4,40,1,approachableness,traitq07,cat2
相談しない,心の広い-心の狭い,2,責任感のある-責任感のない,5,40,1,approachableness,traitq06,cat1
相談しない,感じの悪い-感じの良い,-2,責任感のある-責任感のない,5,40,1,approachableness,traitq14,cat1
相談しない,積極的な-消極的な,2,責任感のある-責任感のない,5,40,1,approachableness,traitq01,cat2
相談しない,責任感のある-責任感のない,2,責任感のある-責任感のない,5,40,1,approachableness,traitq08,cat3
相談しない,軽率な-慎重な,-1,責任感のある-責任感のない,5,40,1,approachableness,traitq09,cat3
相談しない,非社交的な-社交的な,-3,責任感のある-責任感のない,5,40,1,approachableness,traitq07,cat2
相談しない,心の広い-心の狭い,2,軽率な-慎重な,6,40,1,approachableness,traitq06,cat1
相談しない,感じの悪い-感じの良い,-2,軽率な-慎重な,6,40,1,approachableness,traitq14,cat1
相談しない,積極的な-消極的な,2,軽率な-慎重な,6,40,1,approachableness,traitq01,cat2
相談しない,責任感のある-責任感のない,2,軽率な-慎重な,6,40,1,approachableness,traitq08,cat3
相談しない,軽率な-慎重な,-1,軽率な-慎重な,6,40,1,approachableness,traitq09,cat3
相談しない,非社交的な-社交的な,-3,軽率な-慎重な,6,40,1,approachableness,traitq07,cat2
入らない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,41,1,extraversion,traitq06,cat1
入らない,感じの悪い-感じの良い,-2,感じの悪い-感じの良い,1,41,1,extraversion,traitq14,cat1
入らない,積極的な-消極的な,3,感じの悪い-感じの良い,1,41,1,extraversion,traitq01,cat2
入らない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,41,1,extraversion,traitq08,cat3
入らない,軽率な-慎重な,2,感じの悪い-感じの良い,1,41,1,extraversion,traitq09,cat3
入らない,非社交的な-社交的な,-2,感じの悪い-感じの良い,1,41,1,extraversion,traitq07,cat2
入らない,心の広い-心の狭い,2,心の広い-心の狭い,2,41,1,extraversion,traitq06,cat1
入らない,感じの悪い-感じの良い,-2,心の広い-心の狭い,2,41,1,extraversion,traitq14,cat1
入らない,積極的な-消極的な,3,心の広い-心の狭い,2,41,1,extraversion,traitq01,cat2
入らない,責任感のある-責任感のない,2,心の広い-心の狭い,2,41,1,extraversion,traitq08,cat3
入らない,軽率な-慎重な,2,心の広い-心の狭い,2,41,1,extraversion,traitq09,cat3
入らない,非社交的な-社交的な,-2,心の広い-心の狭い,2,41,1,extraversion,traitq07,cat2
入らない,心の広い-心の狭い,2,非社交的な-社交的な,3,41,1,extraversion,traitq06,cat1
入らない,感じの悪い-感じの良い,-2,非社交的な-社交的な,3,41,1,extraversion,traitq14,cat1
入らない,積極的な-消極的な,3,非社交的な-社交的な,3,41,1,extraversion,traitq01,cat2
入らない,責任感のある-責任感のない,2,非社交的な-社交的な,3,41,1,extraversion,traitq08,cat3
入らない,軽率な-慎重な,2,非社交的な-社交的な,3,41,1,extraversion,traitq09,cat3
入らない,非社交的な-社交的な,-2,非社交的な-社交的な,3,41,1,extraversion,traitq07,cat2
入らない,心の広い-心の狭い,2,積極的な-消極的な,4,41,1,extraversion,traitq06,cat1
入らない,感じの悪い-感じの良い,-2,積極的な-消極的な,4,41,1,extraversion,traitq14,cat1
入らない,積極的な-消極的な,3,積極的な-消極的な,4,41,1,extraversion,traitq01,cat2
